ca_county,d_qoy,d_year,avg(ss_ext_sales_price),sum(ss_ext_sales_price)
Penobscot County,1,2002,1786.2714,125039
Penobscot County,2,1998,1826.1463,74872
Penobscot County,2,2000,1502.3333,36056
Penobscot County,2,2002,2213.8750,17711
Penobscot County,3,1998,1552.7813,149067
Penobscot County,3,1999,2645.8095,55562
Penobscot County,3,2000,2025.5000,40510
Penobscot County,3,2001,2250.5667,135034
Penobscot County,3,2002,1455.8596,82984
Penobscot County,4,1998,1963.2258,243440
Penobscot County,4,1999,1925.1373,196364
Penobscot County,4,2000,2133.8158,162170
Penobscot County,4,2001,1983.9211,150778
Penobscot County,4,2002,2164.3855,179644
Peoria County,1,1998,2625.4000,13127
Peoria County,1,1999,1597.3824,54311
Peoria County,1,2000,1303.9200,32598
Peoria County,1,2001,2510.2667,75308
Peoria County,1,2002,712.7143,4989
Peoria County,1,2003,2744.5833,32935
Peoria County,2,1998,1754.2250,70169
Peoria County,2,1999,2111.9048,44350
Peoria County,2,2000,1245.6250,29895
Peoria County,2,2001,1340.2683,54951
Peoria County,2,2002,1848.4400,46211
Peoria County,3,1998,1178.7778,31827
Peoria County,3,1999,2702.6571,94593
Peoria County,3,2000,1531.6500,30633
Peoria County,3,2001,964.0833,11569
Peoria County,3,2002,2699.3810,113374
Peoria County,4,1998,2431.2031,155597
Peoria County,4,1999,1761.5612,172633
Peoria County,4,2000,1629.8103,94529
Peoria County,4,2001,1922.7119,113440
Peoria County,4,2002,2644.9118,89927
Pepin County,1,1998,2411.4324,89223
Pepin County,1,1999,1731.8636,38101
Pepin County,1,2000,1642.8571,11500
Pepin County,1,2001,2237.1154,116330
Pepin County,1,2002,2145.1429,45048
Pepin County,2,1998,2272.0952,47714
Pepin County,2,1999,1679.8148,90710
Pepin County,2,2000,1198.7143,16782
Pepin County,2,2001,1716.0833,20593
Pepin County,2,2002,2144.2000,64326
Pepin County,3,1998,1980.5833,142602
Pepin County,3,1999,1701.2000,34024
Pepin County,3,2000,1473.4211,55990
Pepin County,3,2001,2150.5238,90322
Pepin County,3,2002,1993.4727,109641
Pepin County,4,1998,1850.8596,105499
Pepin County,4,1999,2177.6905,182926
Pepin County,4,2000,2254.7473,205182
Pepin County,4,2001,1474.4175,151865
Pepin County,4,2002,1805.4386,102910
Perkins County,1,1998,2692.7121,177719
Perkins County,1,1999,1831.9020,93427
Perkins County,1,2000,2181.4800,109074
Perkins County,1,2001,2266.1897,131439
Perkins County,1,2002,2270.0465,97612
Perkins County,1,2003,2560.2500,20482
Perkins County,2,1998,1778.0000,72898
Perkins County,2,1999,1958.2558,168410
Perkins County,2,2000,1944.0000,101088
Perkins County,2,2001,2076.3220,122503
Perkins County,2,2002,1777.5455,136871
Perkins County,3,1998,1926.7387,213868
Perkins County,3,1999,1937.6625,155013
Perkins County,3,2000,1494.7339,162926
Perkins County,3,2001,1363.1419,201745
Perkins County,3,2002,2256.5972,162475
Perkins County,4,1998,1749.9430,276491
Perkins County,4,1999,2235.7808,489636
Perkins County,4,2000,1635.0606,215828
Perkins County,4,2001,1996.6000,189677
Perkins County,4,2002,1789.1811,434771
Perquimans County,1,1998,1631.5938,52211
Perquimans County,1,1999,1672.2727,18395
Perquimans County,1,2000,3051.7500,24414
Perquimans County,1,2001,1519.9565,34959
Perquimans County,1,2002,650.2632,12355
Perquimans County,2,1998,2568.4828,74486
Perquimans County,2,1999,1707.4815,46102
Perquimans County,2,2000,1600.9524,33620
Perquimans County,2,2001,3169.1000,31691
Perquimans County,2,2002,1103.4545,12138
Perquimans County,3,1998,1183.5714,16570
Perquimans County,3,1999,1205.2692,31337
Perquimans County,3,2000,1694.7333,25421
Perquimans County,3,2001,2465.7500,39452
Perquimans County,3,2002,1698.6786,47563
Perquimans County,4,1998,1774.6721,108255
Perquimans County,4,1999,2160.7097,133964
Perquimans County,4,2000,1369.4762,86277
Perquimans County,4,2001,1440.9500,144095
Perquimans County,4,2002,2169.2469,175709
Perry County,1,1998,1742.1026,475594
Perry County,1,1999,1977.4378,492382
Perry County,1,2000,2246.9053,593183
Perry County,1,2001,1843.0480,460762
Perry County,1,2002,1864.5306,456810
Perry County,1,2003,2694.6296,72755
Perry County,2,1998,1605.7418,342023
Perry County,2,1999,2211.4298,535166
Perry County,2,2000,2035.2870,439622
Perry County,2,2001,1929.3571,432176
Perry County,2,2002,1882.2840,318106
Perry County,3,1998,1878.4695,832162
Perry County,3,1999,1806.5385,422730
Perry County,3,2000,1999.4050,799762
Perry County,3,2001,2086.2190,1009730
Perry County,3,2002,1757.5000,949050
Perry County,4,1998,1963.2766,1511723
Perry County,4,1999,2052.2813,1379133
Perry County,4,2000,1981.6866,1555624
Perry County,4,2001,1845.5049,1520696
Perry County,4,2002,1948.3073,1572284
Pershing County,1,1998,1127.5833,27062
Pershing County,1,2000,3679.7308,95673
Pershing County,1,2001,1735.4318,76359
Pershing County,1,2002,2014.4677,124897
Pershing County,2,1998,2020.9630,54566
Pershing County,2,1999,2137.9231,27793
Pershing County,2,2000,2879.8421,109434
Pershing County,2,2002,2687.6842,51066
Pershing County,3,1998,2146.4483,62247
Pershing County,3,1999,1811.9692,117778
Pershing County,3,2000,2179.3800,108969
Pershing County,3,2001,2051.7273,45138
Pershing County,4,1998,2001.7374,198172
Pershing County,4,1999,2073.8871,128581
Pershing County,4,2000,1609.6061,106234
Pershing County,4,2001,1855.8611,133622
Pershing County,4,2002,2214.8584,250279
Person County,1,1998,1468.1250,35235
Person County,1,1999,2486.0000,19888
Person County,1,2000,2105.9524,44225
Person County,1,2002,1768.5667,106114
Person County,2,1998,3239.3333,48590
Person County,2,1999,1085.4800,27137
Person County,2,2000,2804.1613,86929
Person County,2,2001,2879.5278,103663
Person County,2,2002,2851.5000,39921
Person County,3,1998,1920.0154,124801
Person County,3,1999,1569.9767,67509
Person County,3,2000,1890.7000,37814
Person County,3,2001,2252.4444,40544
Person County,3,2002,1557.8378,57640
Person County,4,1998,2229.1786,187251
Person County,4,1999,2035.7286,142501
Person County,4,2000,2136.2947,202948
Person County,4,2001,1781.8889,208481
Person County,4,2002,1616.7391,74370
Petersburg city,1,1998,2086.5429,73029
Petersburg city,1,1999,2194.3333,85579
Petersburg city,1,2000,1769.9796,86729
Petersburg city,1,2001,1594.3514,58991
Petersburg city,1,2002,1858.5000,29736
Petersburg city,1,2003,2195.7692,28545
Petersburg city,2,1998,1875.8077,97542
Petersburg city,2,1999,1501.7021,141160
Petersburg city,2,2000,1858.2432,68755
Petersburg city,2,2001,1221.7500,19548
Petersburg city,2,2002,1584.9600,79248
Petersburg city,3,1998,2081.9455,114507
Petersburg city,3,1999,1893.7826,87114
Petersburg city,3,2000,2234.9074,120685
Petersburg city,3,2001,1871.8000,84231
Petersburg city,3,2002,1799.3636,138551
Petersburg city,4,1998,1996.2989,173678
Petersburg city,4,1999,2000.9157,166076
Petersburg city,4,2000,1845.6757,136580
Petersburg city,4,2001,1533.0526,174768
Petersburg city,4,2002,1575.8983,92978
Petroleum County,1,1998,1440.8889,12968
Petroleum County,1,1999,2128.4340,112807
Petroleum County,1,2000,1835.8000,55074
Petroleum County,1,2002,1523.1806,109669
Petroleum County,2,1998,1650.5000,82525
Petroleum County,2,1999,1813.4615,23575
Petroleum County,2,2000,1785.1923,46415
Petroleum County,2,2002,2072.4138,60100
Petroleum County,3,1998,2196.7778,79084
Petroleum County,3,1999,2701.0000,27010
Petroleum County,3,2000,2373.6182,130549
Petroleum County,3,2001,2055.4098,125380
Petroleum County,3,2002,1595.5833,19147
Petroleum County,4,1998,2260.9342,171831
Petroleum County,4,1999,1739.4227,168724
Petroleum County,4,2000,2058.4186,177024
Petroleum County,4,2001,2146.7561,88017
Petroleum County,4,2002,1513.5521,145301
Pettis County,1,1999,1320.4737,25089
Pettis County,1,2000,2672.7600,66819
Pettis County,1,2002,1551.2222,55844
Pettis County,2,1998,2700.9444,48617
Pettis County,2,2000,1381.1905,29005
Pettis County,2,2001,1842.9286,25801
Pettis County,2,2002,1661.1579,31562
Pettis County,3,1998,1309.3333,23568
Pettis County,3,1999,2184.5172,63351
Pettis County,3,2000,2421.0000,21789
Pettis County,3,2002,1927.0222,86716
Pettis County,4,1998,2078.5408,203697
Pettis County,4,1999,2443.9778,109979
Pettis County,4,2000,1799.8750,14399
Pettis County,4,2001,1868.6703,170049
Pettis County,4,2002,2439.9778,109799
Phelps County,1,1998,1913.5778,86111
Phelps County,1,1999,1935.8523,170355
Phelps County,1,2000,1777.2909,97751
Phelps County,1,2001,2133.4615,27735
Phelps County,1,2002,1806.0308,117392
Phelps County,1,2003,1862.3846,24211
Phelps County,2,1998,2070.5965,118024
Phelps County,2,1999,3198.0526,121526
Phelps County,2,2000,2284.9048,47983
Phelps County,2,2001,2103.5870,96765
Phelps County,2,2002,2115.4167,101540
Phelps County,3,1998,1918.3711,186082
Phelps County,3,1999,2173.1500,130389
Phelps County,3,2000,1588.3933,141367
Phelps County,3,2001,1966.5079,123890
Phelps County,3,2002,2097.3158,39849
Phelps County,4,1998,1980.9268,162436
Phelps County,4,1999,2011.4921,126724
Phelps County,4,2000,2023.2586,234698
Phelps County,4,2001,1855.6853,265363
Phelps County,4,2002,1943.3276,225426
Philadelphia County,1,1999,2463.5217,56661
Philadelphia County,1,2000,2275.2222,20477
Philadelphia County,1,2001,2271.4483,65872
Philadelphia County,1,2002,1718.0000,17180
Philadelphia County,2,1998,2140.4545,47090
Philadelphia County,2,1999,2107.3529,35825
Philadelphia County,2,2000,2670.6154,34718
Philadelphia County,2,2001,2381.9459,88132
Philadelphia County,2,2002,2719.7778,24478
Philadelphia County,3,1998,2151.3636,70995
Philadelphia County,3,1999,1420.3696,65337
Philadelphia County,3,2000,2158.2708,103597
Philadelphia County,3,2001,2018.2895,153390
Philadelphia County,3,2002,1332.7222,47978
Philadelphia County,4,1998,1544.6250,86499
Philadelphia County,4,1999,1842.0617,149207
Philadelphia County,4,2000,1588.3696,73065
Philadelphia County,4,2001,1432.1429,90225
Philadelphia County,4,2002,1911.2353,227437
Phillips County,1,1998,2196.3412,186689
Phillips County,1,1999,1880.0694,270730
Phillips County,1,2000,1858.7090,249067
Phillips County,1,2001,1718.3611,61861
Phillips County,1,2002,1676.3265,246420
Phillips County,2,1998,2390.3700,239037
Phillips County,2,1999,2014.2969,257830
Phillips County,2,2000,2125.8992,274241
Phillips County,2,2001,1969.5729,189079
Phillips County,2,2002,2040.0753,189727
Phillips County,3,1998,1731.2475,342787
Phillips County,3,1999,1779.0193,368257
Phillips County,3,2000,1845.7313,247328
Phillips County,3,2001,1596.3403,229873
Phillips County,3,2002,1886.0628,390415
Phillips County,4,1998,1843.1619,455261
Phillips County,4,1999,2125.7944,527197
Phillips County,4,2000,1864.5544,736499
Phillips County,4,2001,2011.6413,555213
Phillips County,4,2002,2015.9356,719689
Piatt County,1,1998,2395.2333,143714
Piatt County,1,1999,1107.9487,43210
Piatt County,1,2000,1761.8125,28189
Piatt County,1,2001,1618.0000,50158
Piatt County,1,2002,1067.7692,13881
Piatt County,1,2003,700.2308,9103
Piatt County,2,1998,2362.3429,82682
Piatt County,2,1999,1774.6000,26619
Piatt County,2,2000,1909.5263,36281
Piatt County,2,2001,1921.8400,48046
Piatt County,2,2002,1895.2174,43590
Piatt County,3,1998,1533.8077,79758
Piatt County,3,1999,1906.4773,83885
Piatt County,3,2000,1521.9167,18263
Piatt County,3,2001,1982.1538,128840
Piatt County,3,2002,2437.4286,17062
Piatt County,4,1998,2019.0370,109028
Piatt County,4,1999,1881.9375,90333
Piatt County,4,2000,1750.1197,204764
Piatt County,4,2001,1776.5714,136796
Piatt County,4,2002,2240.4355,138907
Pickaway County,1,1998,2792.2500,55845
Pickaway County,1,1999,3577.5517,103749
Pickaway County,1,2000,1823.2708,87517
Pickaway County,1,2001,2147.6875,103089
Pickaway County,1,2002,1334.6000,13346
Pickaway County,1,2003,643.1429,4502
Pickaway County,2,1999,3411.5833,40939
Pickaway County,2,2000,1777.7879,58667
Pickaway County,2,2001,1795.4146,73612
Pickaway County,2,2002,2368.6981,125541
Pickaway County,3,1998,1184.0286,41441
Pickaway County,3,1999,2027.3548,62848
Pickaway County,3,2000,1780.6415,94374
Pickaway County,3,2001,1843.4667,55304
Pickaway County,3,2002,1748.3396,92662
Pickaway County,4,1998,1926.4035,109805
Pickaway County,4,1999,2050.2653,100463
Pickaway County,4,2000,2037.0870,93706
Pickaway County,4,2001,2533.2683,103864
Pickaway County,4,2002,2201.4615,143095
Pickens County,1,1998,1567.6585,64274
Pickens County,1,1999,2245.3235,76341
Pickens County,1,2000,1914.8158,145526
Pickens County,1,2001,1694.3462,176212
Pickens County,1,2002,2219.5000,88780
Pickens County,2,1998,1830.4375,58574
Pickens County,2,1999,1769.0500,141524
Pickens County,2,2000,1773.5600,44339
Pickens County,2,2001,1668.3774,88424
Pickens County,2,2002,1446.0488,59288
Pickens County,3,1998,2681.8404,252093
Pickens County,3,1999,2111.8316,200624
Pickens County,3,2000,1646.5946,121848
Pickens County,3,2001,2245.1240,271660
Pickens County,3,2002,1754.6953,224601
Pickens County,4,1998,2043.8125,392412
Pickens County,4,1999,1847.1544,275226
Pickens County,4,2000,1823.2357,255253
Pickens County,4,2001,1996.1831,566916
Pickens County,4,2002,2152.6071,361638
Pickett County,1,1998,2116.1818,23278
Pickett County,1,1999,2765.9286,38723
Pickett County,1,2000,2099.9286,29399
Pickett County,1,2001,1513.2593,40858
Pickett County,1,2002,2109.1304,48510
Pickett County,2,1998,1563.8636,34405
Pickett County,2,1999,2294.6087,52776
Pickett County,2,2000,2018.4857,70647
Pickett County,2,2001,2227.1818,73497
Pickett County,2,2002,1612.1053,61260
Pickett County,3,1998,2465.3421,93683
Pickett County,3,2000,1772.8727,97508
Pickett County,3,2001,2870.0909,31571
Pickett County,3,2002,1909.7368,108855
Pickett County,4,1998,2055.4490,100717
Pickett County,4,1999,2101.3478,144993
Pickett County,4,2000,2003.6353,170309
Pickett County,4,2001,2124.2927,174192
Pickett County,4,2002,1803.4189,133453
Pierce County,1,1998,2358.0870,216944
Pierce County,1,1999,1639.9362,154154
Pierce County,1,2000,1970.1799,273855
Pierce County,1,2001,1940.2500,170742
Pierce County,1,2002,1611.4066,146638
Pierce County,1,2003,3039.6429,42555
Pierce County,2,1998,1745.0200,174502
Pierce County,2,1999,1727.9733,129598
Pierce County,2,2000,1970.7353,201015
Pierce County,2,2001,2153.6528,155063
Pierce County,2,2002,2055.5778,92501
Pierce County,3,1998,2008.2865,385591
Pierce County,3,1999,1701.4486,314768
Pierce County,3,2000,1880.6337,456994
Pierce County,3,2001,2114.1073,492587
Pierce County,3,2002,1802.9127,454334
Pierce County,4,1998,1897.6683,789430
Pierce County,4,1999,1805.6480,548917
Pierce County,4,2000,1810.2181,821839
Pierce County,4,2001,1992.7587,801089
Pierce County,4,2002,2004.5642,749707
Pike County,1,1998,2079.6872,372264
Pike County,1,1999,1991.7312,555693
Pike County,1,2000,1808.3789,343592
Pike County,1,2001,2128.1921,432023
Pike County,1,2002,2037.0664,429821
Pike County,1,2003,2207.8571,15455
Pike County,2,1998,1620.0047,348301
Pike County,2,1999,1847.7181,275310
Pike County,2,2000,1925.7165,502612
Pike County,2,2001,2127.1928,474364
Pike County,2,2002,1819.1064,341992
Pike County,3,1998,1787.0640,864939
Pike County,3,1999,1946.9912,665871
Pike County,3,2000,1949.5767,686251
Pike County,3,2001,1838.0532,828962
Pike County,3,2002,1779.3211,775784
Pike County,4,1998,1983.8469,1192292
Pike County,4,1999,2060.7032,1298243
Pike County,4,2000,2010.3546,1479621
Pike County,4,2001,1895.2585,1231918
Pike County,4,2002,1762.4653,1166752
Pima County,1,1998,2326.5294,118653
Pima County,1,2000,1518.6200,75931
Pima County,1,2001,1945.4737,36964
Pima County,1,2002,1728.1818,19010
Pima County,2,1998,1904.9474,36194
Pima County,2,1999,2125.5000,68016
Pima County,2,2000,2099.8750,16799
Pima County,2,2001,2773.8462,36060
Pima County,2,2002,1790.5217,41182
Pima County,3,1999,2042.5000,28595
Pima County,3,2000,2190.4500,87618
Pima County,3,2001,2128.0000,119168
Pima County,3,2002,2805.2105,53299
Pima County,4,1998,2016.0000,54432
Pima County,4,1999,2438.9200,60973
Pima County,4,2000,1505.3659,61720
Pima County,4,2001,1740.3789,165336
Pima County,4,2002,1779.1296,96073
Pinal County,1,1998,2460.9375,39375
Pinal County,1,1999,1336.1000,13361
Pinal County,1,2001,2188.2308,28447
Pinal County,2,1998,2290.1250,18321
Pinal County,2,1999,2390.0526,45411
Pinal County,2,2000,2298.2778,41369
Pinal County,2,2001,995.1143,34829
Pinal County,2,2002,1513.4167,18161
Pinal County,3,1998,2043.3478,46997
Pinal County,3,1999,1335.1111,12016
Pinal County,3,2000,2133.3667,64001
Pinal County,3,2001,1609.7612,107854
Pinal County,3,2002,1417.8800,35447
Pinal County,4,1998,2038.4074,110074
Pinal County,4,1999,2778.4464,155593
Pinal County,4,2000,2330.2500,65247
Pinal County,4,2001,2447.0400,122352
Pinal County,4,2002,1379.5800,68979
Pine County,1,1998,2699.5000,97182
Pine County,1,1999,1755.6429,73737
Pine County,1,2000,1702.4839,52777
Pine County,1,2001,1514.6364,33322
Pine County,1,2002,2981.0000,26829
Pine County,2,1998,1928.7407,104152
Pine County,2,1999,2500.0870,57502
Pine County,2,2000,1898.4762,39868
Pine County,2,2001,1616.6250,12933
Pine County,2,2002,2102.4211,119838
Pine County,3,1998,1719.5588,58465
Pine County,3,1999,1810.6383,170200
Pine County,3,2000,1898.9135,197487
Pine County,3,2001,1512.3193,179966
Pine County,3,2002,2157.6406,138089
Pine County,4,1998,1930.1825,264435
Pine County,4,1999,1998.9541,217886
Pine County,4,2000,1549.2535,109997
Pine County,4,2001,1931.5488,158387
Pine County,4,2002,1888.9109,190780
Pinellas County,1,1998,1795.2333,53857
Pinellas County,1,1999,1046.2400,26156
Pinellas County,1,2000,941.5600,23539
Pinellas County,1,2001,1958.7821,152785
Pinellas County,1,2002,1616.2000,80810
Pinellas County,1,2003,2095.7500,25149
Pinellas County,2,1998,2358.2222,21224
Pinellas County,2,1999,1341.3056,48287
Pinellas County,2,2000,2002.8889,54078
Pinellas County,2,2001,2864.2222,51556
Pinellas County,2,2002,1788.9722,128806
Pinellas County,3,1998,1850.7979,173975
Pinellas County,3,1999,2242.0000,109858
Pinellas County,3,2000,2074.6727,114107
Pinellas County,3,2001,1963.3088,133505
Pinellas County,3,2002,1648.7879,54410
Pinellas County,4,1998,1846.8733,277031
Pinellas County,4,1999,2400.5979,232858
Pinellas County,4,2000,1948.2471,165601
Pinellas County,4,2001,1366.1770,154378
Pinellas County,4,2002,1868.6737,177524
Pipestone County,1,1998,1814.2143,25399
Pipestone County,1,1999,2467.5806,76495
Pipestone County,1,2000,783.9091,8623
Pipestone County,1,2001,1950.1111,17551
Pipestone County,1,2002,1180.5833,14167
Pipestone County,2,1998,1572.8947,59770
Pipestone County,2,1999,1407.2857,29553
Pipestone County,2,2000,2615.6800,65392
Pipestone County,2,2001,1511.8000,37795
Pipestone County,2,2002,1600.1818,52806
Pipestone County,3,1998,1889.2903,58568
Pipestone County,3,1999,2508.2326,107854
Pipestone County,3,2000,1854.6098,76039
Pipestone County,3,2001,1866.8644,110145
Pipestone County,3,2002,2322.3750,55737
Pipestone County,4,1998,1844.7976,154963
Pipestone County,4,1999,1591.4828,46153
Pipestone County,4,2000,1683.9800,84199
