c_customer_sk,avg(ss_quantity),avg(ss_sales_price),sum(ss_quantity),sum(ss_sales_price)
87747,51.955555555555556,45.8667,2338,2064
87748,52.25454545454546,47.6000,2874,2618
87749,48.883720930232556,41.2326,2102,1773
87750,46.875,35.1250,375,281
87751,43.705882352941174,19.5882,743,333
87752,53.64705882352941,31.3235,1824,1065
87753,45.56521739130435,35.8696,1048,825
87754,50.26190476190476,38.8810,2111,1633
87755,49.23255813953488,42.2093,2117,1815
87756,51.578947368421055,45.2632,980,860
87757,51.2,42.5000,512,425
87758,35.90909090909091,36.8182,395,405
87759,53.101694915254235,33.2373,3133,1961
87760,52.88235294117647,41.7353,1798,1419
87761,50.205128205128204,41.4359,1958,1616
87762,47.18181818181818,34.7576,1557,1147
87763,62.67857142857143,42.1071,1755,1179
87764,58.67567567567568,36.5135,2171,1351
87765,58.44444444444444,28.6111,2104,1030
87766,47.833333333333336,37.2222,861,670
87767,52.861111111111114,45.3889,1903,1634
87768,48.92307692307692,65.6154,636,853
87769,48.24390243902439,35.5610,1978,1458
87770,51.09090909090909,50.4091,1124,1109
87771,56.25,19.2500,450,154
87772,39.55555555555556,51.9444,712,935
87773,50.83673469387755,36.5714,2491,1792
87774,45.0,36.7333,675,551
87775,55.73809523809524,41.8810,2341,1759
87777,48.18181818181818,44.0000,530,484
87778,50.44444444444444,14.0000,454,126
87779,45.421052631578945,32.8947,863,625
87780,52.69230769230769,46.3846,685,603
87781,34.57142857142857,36.0714,484,505
87782,41.21739130434783,38.4348,948,884
87783,48.152542372881356,38.7627,2841,2287
87784,53.04,36.8600,2652,1843
87785,55.964285714285715,39.1429,1567,1096
87786,53.30769230769231,42.2692,1386,1099
87787,57.810810810810814,31.4595,2139,1164
87789,51.333333333333336,35.6667,770,535
87791,54.0,38.7838,1998,1435
87792,40.07142857142857,19.7143,561,276
87794,46.2,40.3800,2310,2019
87795,48.479166666666664,39.3958,2327,1891
87796,44.733333333333334,48.6000,1342,1458
87797,48.92307692307692,20.0769,636,261
87798,51.333333333333336,37.3333,1386,1008
87799,50.791666666666664,57.5833,1219,1382
87800,62.2,43.1667,1866,1295
87801,48.166666666666664,40.9167,578,491
87802,53.10344827586207,39.1724,1540,1136
87803,52.75,28.0000,422,224
87804,47.82539682539682,38.3016,3013,2413
87806,53.92307692307692,41.0000,2103,1599
87807,43.64,29.5200,2182,1476
87808,52.17777777777778,32.7556,2348,1474
87809,68.42857142857143,27.7143,958,388
87810,49.12,37.9600,1228,949
87811,51.55555555555556,36.1667,928,651
87812,58.03636363636364,32.9818,3192,1814
87813,50.03703703703704,41.9630,2702,2266
87815,43.44444444444444,48.1778,1955,2168
87816,56.310344827586206,55.6897,1633,1615
87817,49.725806451612904,40.3387,3083,2501
87818,41.22222222222222,27.7778,371,250
87819,55.57142857142857,28.2000,1945,987
87820,61.0,27.6250,488,221
87821,61.76923076923077,35.6923,803,464
87822,42.72727272727273,34.0000,470,374
87823,40.86363636363637,39.3636,899,866
87824,54.77272727272727,38.7273,1205,852
87825,54.714285714285715,46.4286,383,325
87826,53.78947368421053,34.5263,2044,1312
87827,60.88,34.7200,1522,868
87828,55.6,37.4000,556,374
87829,51.92,32.4000,1298,810
87830,56.82666666666667,38.8933,4262,2917
87831,45.25,38.9167,543,467
87832,47.38297872340426,39.4468,2227,1854
87833,55.69230769230769,49.8077,1448,1295
87834,48.142857142857146,40.0000,2359,1960
87835,55.42857142857143,31.2857,388,219
87837,38.77777777777778,33.3333,349,300
87838,46.666666666666664,39.7407,1260,1073
87839,51.714285714285715,34.2857,1086,720
87840,54.35087719298246,37.8772,3098,2159
87841,46.19230769230769,36.9615,1201,961
87842,45.8421052631579,44.7895,1742,1702
87843,51.666666666666664,29.3704,1395,793
87844,49.0,36.5000,980,730
87845,38.75,47.7500,310,382
87846,50.04545454545455,39.0455,1101,859
87847,53.55102040816327,27.8571,2624,1365
87848,49.69387755102041,38.2041,2435,1872
87849,44.5,39.3611,1602,1417
87850,41.666666666666664,27.0476,875,568
87851,58.255319148936174,35.9574,2738,1690
87852,47.04545454545455,42.4091,1035,933
87853,57.794117647058826,22.4118,1965,762
87854,52.27272727272727,41.9091,2300,1844
87855,55.21153846153846,36.7500,2871,1911
87856,49.07142857142857,37.0000,687,518
87857,50.142857142857146,47.6190,1053,1000
87858,52.5,22.6667,630,272
87859,57.75,33.0000,924,528
87860,53.125,37.8750,425,303
87861,43.6551724137931,37.9655,2532,2202
87862,49.083333333333336,46.5833,1178,1118
87863,57.22222222222222,47.8889,1545,1293
87864,46.08108108108108,45.5946,1705,1687
87865,52.94736842105263,48.2105,1006,916
87867,51.08888888888889,38.8889,2299,1750
87868,57.13636363636363,42.5455,1257,936
87869,49.5,40.1429,693,562
87870,39.833333333333336,27.6667,478,332
87871,51.5,34.9091,2266,1536
87872,42.86363636363637,44.4545,943,978
87873,51.73076923076923,39.8269,2690,2071
87874,43.69565217391305,19.7826,1005,455
87875,46.1025641025641,41.1795,1798,1606
87876,58.1578947368421,36.4737,1105,693
87877,53.6,34.0667,1608,1022
87878,46.1875,50.1250,739,802
87879,56.17142857142857,38.1143,1966,1334
87880,54.915789473684214,38.5053,5217,3658
87881,54.24324324324324,43.9459,2007,1626
87882,56.333333333333336,49.0000,1352,1176
87883,49.228070175438596,41.2105,2806,2349
87884,73.2,32.1000,732,321
87885,49.12820512820513,28.5641,1916,1114
87886,45.125,23.7500,361,190
87887,55.45454545454545,32.7576,1830,1081
87888,55.18518518518518,35.4259,2980,1913
87889,48.241379310344826,36.7931,2798,2134
87890,51.397590361445786,34.1325,4266,2833
87891,39.0,44.3077,507,576
87892,50.608695652173914,37.5652,1164,864
87893,48.0,26.3143,1680,921
87894,51.32,25.5600,1283,639
87895,52.80769230769231,40.6154,2746,2112
87896,46.55882352941177,39.0294,1583,1327
87897,45.861111111111114,37.7500,1651,1359
87898,54.378787878787875,44.5000,3589,2937
87899,51.63636363636363,44.9091,568,494
87901,56.84848484848485,35.6061,1876,1175
87902,52.5531914893617,48.6596,2470,2287
87903,46.0,45.2500,736,724
87904,56.76470588235294,37.7059,1930,1282
87905,37.95348837209303,43.5581,1632,1873
87906,43.18518518518518,46.9259,1166,1267
87907,58.86666666666667,16.3333,883,245
87908,47.19047619047619,28.7143,991,603
87909,53.59090909090909,38.0909,1179,838
87910,34.55555555555556,52.5556,311,473
87911,53.07692307692308,39.8462,690,518
87912,52.65625,41.3750,1685,1324
87913,54.391304347826086,37.6087,1251,865
87914,62.75,27.5000,753,330
87915,52.48,37.5600,1312,939
87916,59.93103448275862,27.2759,1738,791
87917,43.69565217391305,52.2174,1005,1201
87918,45.339622641509436,48.6226,2403,2577
87919,58.40909090909091,33.4091,3855,2205
87920,45.857142857142854,70.4286,321,493
87921,57.22222222222222,15.6667,515,141
87922,47.666666666666664,41.4722,1716,1493
87923,51.583333333333336,29.5833,1238,710
87924,41.81818181818182,48.7273,460,536
87925,44.30769230769231,44.6154,576,580
87926,55.05263157894737,36.7895,1046,699
87927,54.705882352941174,31.7059,930,539
87928,55.142857142857146,37.0476,1158,778
87929,47.666666666666664,34.3333,2145,1545
87930,54.325581395348834,46.8140,2336,2013
87931,48.1,42.2500,962,845
87932,44.23076923076923,47.4359,1725,1850
87933,48.38709677419355,34.0323,1500,1055
87934,52.36363636363637,39.0000,576,429
87935,47.064516129032256,36.6452,1459,1136
87936,55.44,34.4000,1386,860
87937,52.333333333333336,28.5556,471,257
87938,49.74074074074074,29.1481,1343,787
87939,57.970588235294116,41.0294,1971,1395
87940,53.95238095238095,46.4762,1133,976
87941,65.72727272727273,49.1818,723,541
87942,51.92307692307692,30.0000,675,390
87943,43.45,39.6000,869,792
87944,61.13636363636363,27.3636,1345,602
87946,65.1891891891892,37.7568,2412,1397
87947,51.411764705882355,42.1176,874,716
87948,53.35294117647059,32.5588,1814,1107
87949,55.43076923076923,35.6769,3603,2319
87950,48.107142857142854,37.0714,1347,1038
87951,55.714285714285715,37.1429,390,260
87952,52.333333333333336,44.6667,785,670
87953,51.86363636363637,34.0455,1141,749
87954,46.70967741935484,26.7097,1448,828
87955,55.292682926829265,38.5610,2267,1581
87956,46.921052631578945,29.0000,3566,2204
87957,52.829787234042556,38.1702,2483,1794
87958,48.61538461538461,42.0769,632,547
87959,48.111111111111114,37.0185,2598,1999
87961,51.645161290322584,35.5484,1601,1102
87962,55.27272727272727,39.1818,608,431
87963,45.943396226415096,42.1698,2435,2235
87964,56.357142857142854,21.8571,1578,612
87965,46.333333333333336,37.0000,695,555
87966,56.15,37.7500,2246,1510
87967,54.575,44.3750,2183,1775
87968,49.285714285714285,37.1905,1035,781
87969,54.22222222222222,40.3333,976,726
87970,49.68,35.8000,1242,895
87971,58.72,39.9400,2936,1997
87973,47.29032258064516,31.3871,1466,973
87974,47.674418604651166,32.7209,2050,1407
87976,48.44,36.8000,1211,920
87977,55.0,28.7273,605,316
87978,64.02702702702703,38.6216,2369,1429
87979,48.97560975609756,43.3415,2008,1777
87980,45.21951219512195,32.1220,1854,1317
87981,48.94444444444444,36.6389,1762,1319
87982,45.84615384615385,30.0000,596,390
87983,42.651162790697676,39.4651,1834,1697
87984,53.121212121212125,48.0303,1753,1585
87986,60.18181818181818,38.2727,662,421
87987,45.833333333333336,35.7000,1375,1071
87988,44.05128205128205,39.2051,1718,1529
87989,44.9,42.4500,898,849
87990,52.63461538461539,43.1923,2737,2246
87991,50.21212121212121,37.2727,1657,1230
87992,53.6530612244898,28.9796,2629,1420
87993,47.0,26.0000,658,364
87994,51.108108108108105,38.7568,3782,2868
87995,53.37931034482759,54.5517,1548,1582
87996,52.61538461538461,39.5385,2052,1542
87997,42.46153846153846,43.4231,1104,1129
87998,51.5,46.9412,1751,1596
88000,47.57142857142857,41.7619,1998,1754
88001,32.75,31.5000,393,378
88002,48.1,25.5000,481,255
88003,50.32098765432099,40.4568,4076,3277
88005,41.94736842105263,54.4737,797,1035
88006,53.333333333333336,39.1884,3680,2704
88007,42.92307692307692,42.1538,558,548
88008,51.833333333333336,36.3750,1244,873
88009,44.05263157894737,42.5263,1674,1616
88010,54.96296296296296,23.4074,1484,632
88011,54.38709677419355,35.2903,1686,1094
88012,51.68,30.7200,1292,768
88013,47.57575757575758,33.4242,1570,1103
88015,52.91489361702128,45.5319,2487,2140
88016,47.34848484848485,31.9394,3125,2108
88017,65.22222222222223,24.4444,587,220
88018,55.7,35.2000,557,352
88019,49.32258064516129,33.6452,1529,1043
88020,49.08888888888889,40.6889,2209,1831
88021,47.2,35.8000,1180,895
88022,50.34782608695652,42.2174,1158,971
88023,46.088235294117645,39.1471,1567,1331
88025,51.23809523809524,38.4286,1076,807
88026,53.689655172413794,39.3793,1557,1142
88027,53.2,39.5600,1330,989
88028,58.9,37.6000,1178,752
88029,49.4,43.6667,741,655
88030,50.09375,41.8438,1603,1339
88031,52.951219512195124,40.0732,2171,1643
88032,49.75,41.9722,1791,1511
88033,48.51851851851852,50.1481,1310,1354
88034,48.973684210526315,43.3158,1861,1646
88036,52.25714285714286,37.9429,1829,1328
88037,50.1875,51.5000,803,824
88039,50.083333333333336,35.0833,1202,842
88040,48.36363636363637,44.3636,1064,976
88041,48.339622641509436,43.8113,2562,2322
88042,52.96153846153846,38.5000,1377,1001
88043,50.17391304347826,43.0435,1154,990
88044,50.16216216216216,44.8649,1856,1660
88045,50.375,33.5000,403,268
88046,47.205882352941174,36.5588,1605,1243
88047,42.51219512195122,31.8049,1743,1304
88048,34.92857142857143,72.7857,489,1019
88049,45.13636363636363,29.4091,993,647
88050,61.27272727272727,30.7273,1348,676
88051,47.0,46.0000,376,368
88052,48.285714285714285,40.8214,1352,1143
88053,54.57142857142857,33.8750,3056,1897
88054,46.767857142857146,43.2143,2619,2420
88055,47.94444444444444,32.5926,2589,1760
88056,48.64,42.5600,1216,1064
88057,40.56521739130435,39.8261,933,916
88059,49.51428571428571,34.6286,1733,1212
88060,44.7037037037037,40.1852,1207,1085
88061,43.774193548387096,38.9677,1357,1208
88062,45.97674418604651,38.6279,1977,1661
88063,47.34285714285714,45.6286,1657,1597
88064,49.32258064516129,31.2258,1529,968
88066,52.0,58.8000,260,294
88067,51.97560975609756,42.2195,2131,1731
88068,51.53448275862069,39.8966,2989,2314
88069,48.13333333333333,43.9333,1444,1318
88070,46.68421052631579,44.1053,887,838
88071,47.895833333333336,37.7500,2299,1812
88072,51.733333333333334,25.3333,776,380
88073,55.486486486486484,31.4865,2053,1165
88074,60.407407407407405,34.1852,1631,923
88075,59.25,32.7500,1185,655
88076,57.588235294117645,48.3529,979,822
88077,57.76,40.1600,1444,1004
88078,55.36363636363637,43.0000,609,473
88080,50.75,25.8750,2030,1035
88081,56.54347826086956,31.1739,2601,1434
88082,48.333333333333336,40.7500,1160,978
88083,46.375,26.0000,371,208
88084,50.206896551724135,26.5862,1456,771
88085,60.09375,38.5000,1923,1232
88086,54.42857142857143,30.8571,1143,648
88087,55.65384615384615,35.4615,1447,922
88088,50.1578947368421,39.6842,1906,1508
88089,53.611111111111114,35.6111,1930,1282
88090,44.30434782608695,41.1304,1019,946
88091,56.416666666666664,13.6667,677,164
88092,49.2,54.3000,492,543
88093,41.878787878787875,27.4545,1382,906
88094,54.86666666666667,39.2667,823,589
88095,46.333333333333336,46.8627,2363,2390
88096,55.09090909090909,40.0682,2424,1763
88097,47.95348837209303,26.3256,2062,1132
88098,55.38095238095238,33.3333,1163,700
88099,46.05769230769231,45.0962,2395,2345
88100,55.71186440677966,31.3390,3287,1849
88101,49.3,47.6000,493,476
88102,55.125,28.7188,1764,919
88103,49.90909090909091,39.6818,1098,873
88104,45.0,21.8750,360,175
88105,58.416666666666664,41.6667,701,500
88108,53.666666666666664,54.2857,1127,1140
88109,51.09090909090909,48.9091,562,538
88110,50.52,32.6000,2526,1630
88111,58.60526315789474,36.6579,2227,1393
88112,54.50769230769231,37.1692,3543,2416
88113,56.43478260869565,31.6087,1298,727
88114,55.13333333333333,29.4000,827,441
88115,48.5,25.5667,1455,767
88116,63.61538461538461,30.1538,827,392
88117,56.15555555555556,44.4889,2527,2002
88119,49.36842105263158,38.8947,938,739
88120,44.61538461538461,38.7692,1740,1512
88121,55.53225806451613,41.4194,3443,2568
88122,47.51428571428571,28.6571,1663,1003
88123,52.15384615384615,27.3846,1356,712
88124,57.333333333333336,38.6667,1720,1160
88125,41.23809523809524,40.7619,866,856
88126,50.81818181818182,34.3636,559,378
88127,25.25,58.3750,202,467
88128,42.5,42.2000,425,422
88129,37.3,54.8000,373,548
88130,46.18181818181818,45.5455,1524,1503
88131,50.40425531914894,39.2553,2369,1845
88132,50.46875,35.7969,3230,2291
88133,55.526315789473685,37.1228,3165,2116
88134,53.4025974025974,37.9221,4112,2920
88135,41.76,31.8400,1044,796
88137,52.52,30.2400,1313,756
88138,45.76470588235294,29.6471,778,504
88139,44.77777777777778,35.1852,1209,950
88140,53.142857142857146,47.7143,1116,1002
88141,38.89473684210526,45.7368,739,869
88142,49.642857142857146,27.8333,2085,1169
88143,51.59615384615385,47.7692,2683,2484
88144,47.56,48.1600,1189,1204
88145,44.794117647058826,33.3824,1523,1135
88147,51.0,32.6333,1530,979
88148,61.648648648648646,36.7297,2281,1359
88149,42.411764705882355,43.0294,1442,1463
88150,51.515625,38.8906,3297,2489
88152,52.214285714285715,41.4286,731,580
88153,53.76,43.3800,2688,2169
88154,49.61224489795919,40.8163,2431,2000
88155,37.333333333333336,26.8000,560,402
88156,49.26315789473684,36.4737,936,693
88157,44.354838709677416,30.9032,1375,958
88159,51.6875,50.8125,827,813
88160,43.55555555555556,46.7778,784,842
88161,57.608695652173914,39.1739,1325,901
88162,72.25,31.9167,867,383
88163,52.72,39.9400,2636,1997
88164,36.86666666666667,47.4333,1106,1423
88165,47.46666666666667,29.4667,712,442
88166,47.78260869565217,42.8261,1099,985
88167,47.458333333333336,25.2083,2278,1210
88168,64.125,67.5000,513,540
88169,45.25,22.7500,362,182
88170,64.75,37.8333,777,454
88171,55.08695652173913,47.4348,1267,1091
88172,49.2,44.2500,1968,1770
88173,46.68421052631579,37.1579,1774,1412
88174,35.42857142857143,34.5000,496,483
88175,43.265306122448976,44.2041,2120,2166
88176,52.04545454545455,33.5000,2290,1474
88177,35.93333333333333,39.8667,539,598
88178,63.07692307692308,59.1538,820,769
88179,58.388888888888886,24.9444,1051,449
88180,40.61538461538461,43.9615,1056,1143
88181,50.76,40.5400,2538,2027
88182,51.51428571428571,51.0857,1803,1788
88183,48.58181818181818,42.0182,2672,2311
88184,53.03448275862069,33.5172,1538,972
88185,45.666666666666664,49.6190,959,1042
88186,55.0,35.4286,1540,992
88187,47.707317073170735,45.1220,1956,1850
88188,54.2,23.2000,542,232
88189,50.46153846153846,37.0769,656,482
88190,54.64705882352941,29.4706,1858,1002
88191,36.65,39.1500,733,783
88192,47.148148148148145,37.0000,1273,999
88193,51.84444444444444,37.0444,2333,1667
88194,41.375,35.0000,331,280
88195,51.94117647058823,56.7059,883,964
88196,67.18181818181819,20.8182,739,229
88197,48.457142857142856,32.6286,1696,1142
88198,40.44736842105263,31.8158,1537,1209
88199,47.94117647058823,38.4118,815,653
88200,52.96969696969697,37.2121,1748,1228
88201,46.25,33.5833,1110,806
88202,54.09375,28.6250,1731,916
88203,62.21739130434783,50.6087,1431,1164
88204,44.04651162790697,40.5581,1894,1744
88205,60.8125,34.3125,1946,1098
88206,47.220338983050844,37.7966,2786,2230
88207,51.48076923076923,35.8077,2677,1862
88208,42.05,38.0500,841,761
88209,53.67567567567568,33.8919,1986,1254
88210,49.523809523809526,38.9524,1040,818
88211,50.65384615384615,40.2308,1317,1046
88212,56.05882352941177,42.3824,1906,1441
88213,33.7,27.1000,337,271
88214,45.875,34.3750,367,275
88215,51.892857142857146,38.6429,1453,1082
88216,54.53125,44.9375,1745,1438
88217,48.983050847457626,39.9831,2890,2359
88218,44.94736842105263,38.2105,854,726
88219,50.357142857142854,40.1250,2820,2247
88221,51.18181818181818,26.0455,1126,573
88222,49.19444444444444,37.0833,1771,1335
88223,43.89473684210526,42.5088,2502,2423
88224,43.18181818181818,50.5455,1425,1668
88225,50.660714285714285,36.0357,2837,2018
88226,46.0,30.7381,1932,1291
88227,48.714285714285715,35.2143,682,493
88228,53.63157894736842,33.8158,2038,1285
88229,47.285714285714285,55.2857,331,387
88230,36.416666666666664,39.6667,437,476
88231,47.333333333333336,34.6296,1278,935
88232,51.17142857142857,42.4571,1791,1486
88233,59.05,31.9000,1181,638
88234,55.0,51.4286,385,360
88235,49.68181818181818,28.5909,1093,629
88236,41.291666666666664,34.6667,991,832
88237,58.916666666666664,34.7708,2828,1669
88239,49.05714285714286,40.6286,1717,1422
88240,46.09090909090909,39.2273,1014,863
88243,37.13333333333333,29.9333,557,449
88244,67.5,14.7500,540,118
88245,50.5,38.6944,1818,1393
88246,55.375,47.5000,443,380
88247,50.68181818181818,40.4091,1115,889
88248,61.38709677419355,34.2581,1903,1062
88249,45.375,30.0417,1089,721
88250,50.51724137931034,35.1034,1465,1018
88251,51.48148148148148,39.4074,1390,1064
88252,48.69230769230769,30.3846,633,395
88253,53.9811320754717,42.6226,2861,2259
88254,46.84615384615385,39.0769,1827,1524
88255,50.25,37.2500,1206,894
88256,42.666666666666664,48.6111,768,875
88257,46.36,32.2000,1159,805
88258,42.833333333333336,30.5000,514,366
88259,48.3235294117647,41.8235,1643,1422
88260,49.25,36.3654,2561,1891
88261,64.75,34.2500,1036,548
88262,43.425925925925924,34.5556,2345,1866
