ss_item_sk,avg(ss_net_profit),sum(ss_net_profit)
17019,-738.4397,-85659
17020,-1054.9143,-110766
17021,-744.9565,-102804
17022,-675.7193,-38516
17023,-920.1433,-276043
17024,-981.1937,-187408
17025,-687.1374,-90015
17026,-1036.0762,-108788
17027,-1020.2000,-107121
17028,-638.0400,-31902
17029,-908.0600,-272418
17030,-864.1188,-174552
17031,-436.3852,-58912
17032,-825.9756,-101595
17033,-631.0345,-73200
17034,-1262.6522,-58082
17035,-851.5564,-234178
17036,-1003.6209,-182659
17037,-949.2842,-90182
17038,-676.0882,-68961
17039,-522.3276,-60590
17040,-703.9796,-34495
17041,-746.4240,-211238
17042,-722.5988,-120674
17043,-925.7000,-120341
17044,-704.9208,-71197
17045,-816.8679,-86588
17046,-658.2414,-38178
17047,-905.6752,-284382
17048,-834.1529,-141806
17049,-1428.5495,-158569
17050,-828.8051,-97799
17051,-1197.1308,-128093
17052,-1078.7121,-71195
17053,-831.9638,-252917
17054,-734.1724,-127746
17055,-798.8049,-98253
17056,-890.6048,-110435
17057,-524.3657,-70265
17058,-676.6538,-35186
17059,-769.7203,-220140
17060,-652.5758,-129210
17061,-904.4091,-119382
17062,-1050.4715,-129208
17063,-1038.8833,-124666
17064,-737.3750,-41293
17065,-897.0891,-271818
17066,-827.5843,-147310
17067,-879.9921,-111759
17068,-826.5556,-89268
17069,-1107.8214,-124076
17070,-916.0204,-44885
17071,-950.1688,-292652
17072,-828.2540,-156540
17073,-665.4634,-81852
17074,-950.9565,-109360
17075,-1045.2222,-131698
17076,-892.9697,-58936
17077,-907.0878,-268498
17078,-1005.2335,-167874
17079,-934.6471,-111223
17080,-1001.2419,-124154
17081,-976.6489,-127941
17082,-1042.8710,-64658
17083,-788.5321,-220789
17084,-754.6105,-129793
17085,-816.4831,-96345
17086,-749.2400,-93655
17087,-768.4961,-99136
17088,-1559.3404,-73289
17089,-731.1006,-225179
17090,-664.0950,-132819
17091,-618.1569,-63052
17092,-823.9658,-96404
17093,-422.0593,-49803
17094,-158.3710,-9819
17095,-1013.0521,-330255
17096,-896.3697,-147901
17097,-833.1000,-83310
17098,-995.5000,-107514
17099,-702.9412,-83650
17100,-737.0000,-40535
17101,-889.7729,-242908
17102,-896.0316,-170246
17103,-951.9892,-88535
17104,-728.1478,-83737
17105,-953.3953,-122988
17106,-1122.0727,-61714
17107,-976.6606,-267605
17108,-628.8721,-108166
17109,-754.5135,-83751
17110,-860.7611,-97266
17111,-1130.3917,-135647
17112,-556.7143,-38970
17113,-941.5750,-263641
17114,-904.6621,-131176
17115,-898.8374,-110557
17116,-899.1545,-98907
17117,-937.4043,-132174
17118,-820.7500,-42679
17119,-951.4088,-302548
17120,-846.8927,-149900
17121,-921.7984,-118912
17122,-631.1028,-67528
17123,-1036.2393,-121240
17124,-1257.9524,-79251
17125,-755.0063,-238582
17126,-954.4770,-166079
17127,-918.7838,-101985
17128,-788.3130,-90656
17129,-658.4237,-77694
17130,-864.7037,-46694
17131,-888.8615,-263103
17132,-601.0059,-101570
17133,-813.4272,-83783
17134,-773.5351,-88183
17135,-569.2288,-67169
17136,-818.5846,-53208
17137,-931.6062,-272029
17138,-855.4438,-136871
17139,-581.8727,-64006
17140,-1085.6866,-145482
17141,-958.8430,-116020
17142,-560.5672,-37558
17143,-947.8169,-269180
17144,-909.4111,-163694
17145,-1065.7177,-132149
17146,-975.0677,-129684
17147,-1107.5339,-130689
17148,-454.5472,-24091
17149,-709.2088,-193614
17150,-1004.8704,-162789
17151,-707.2374,-98306
17152,-866.0821,-116055
17153,-983.4333,-118012
17154,-1268.4400,-63422
17155,-1048.3552,-304023
17156,-955.6410,-186350
17157,-678.3981,-69875
17158,-894.5364,-98399
17159,-1019.1140,-116179
17160,-966.2712,-57010
17161,-774.3300,-232299
17162,-854.3981,-184550
17163,-801.7217,-92198
17164,-994.7477,-106438
17165,-979.0424,-115527
17166,-631.5789,-36000
17167,-864.4448,-250689
17168,-843.2995,-157697
17169,-721.2985,-96654
17170,-1083.3306,-134333
17171,-749.5673,-77955
17172,-988.5690,-57337
17173,-967.6986,-282568
17174,-707.5439,-120990
17175,-697.8824,-71184
17176,-917.0642,-99960
17177,-1052.2640,-131533
17178,-991.5000,-59490
17179,-770.6357,-207301
17180,-943.5550,-180219
17181,-661.8095,-69490
17182,-954.9789,-135607
17183,-878.3846,-102771
17184,-1130.6200,-56531
17185,-651.3421,-198008
17186,-987.6989,-173835
17187,-977.8067,-116359
17188,-691.0240,-86378
17189,-678.2372,-105805
17190,-830.2778,-59780
17191,-719.6157,-192857
17192,-687.3424,-126471
17193,-914.3934,-111556
17194,-798.0755,-84596
17195,-934.6140,-106546
17196,-822.4583,-59217
17197,-897.7050,-249562
17198,-841.6333,-151494
17199,-570.0280,-60993
17200,-861.5862,-99944
17201,-593.8106,-78383
17202,-666.1167,-39967
17203,-796.7148,-231844
17204,-936.0429,-131046
17205,-735.7396,-70631
17206,-986.9483,-114486
17207,-886.1028,-94813
17208,-820.8772,-46790
17209,-778.1791,-230341
17210,-869.0847,-153828
17211,-546.5182,-60117
17212,-837.7170,-88798
17213,-884.2215,-131749
17214,-952.5172,-55246
17215,-851.0348,-244247
17216,-990.9061,-179354
17217,-713.2124,-80593
17218,-840.0000,-98280
17219,-1093.5814,-141072
17220,-596.4792,-28631
17221,-814.3389,-242673
17222,-737.8528,-120270
17223,-1068.8655,-127195
17224,-873.1121,-101281
17225,-727.7155,-84415
17226,-620.2000,-37212
17227,-834.7500,-263781
17228,-870.2857,-164484
17229,-784.1825,-98807
17230,-724.3750,-81130
17231,-660.7963,-71366
17232,-238.2093,-10243
17233,-847.5492,-250027
17234,-837.5714,-158301
17235,-704.3793,-81708
17236,-785.2241,-91086
17237,-845.3173,-87913
17238,-714.6207,-41448
17239,-966.4339,-285098
17240,-659.9839,-122757
17241,-617.5920,-77199
17242,-813.6106,-91938
17243,-879.5133,-99385
17244,-611.1690,-43393
17245,-972.5327,-297595
17246,-855.1006,-153063
17247,-574.5000,-71238
17248,-867.0233,-111846
17249,-965.2101,-133199
17250,-486.2830,-25773
17251,-844.3164,-232187
17252,-757.3110,-158278
17253,-654.6017,-77243
17254,-916.6216,-101745
17255,-939.8320,-117479
17256,-612.4194,-37970
17257,-889.4708,-258836
17258,-999.4684,-157916
17259,-1092.9444,-118038
17260,-1089.7172,-107882
17261,-802.1574,-86633
17262,-1477.4655,-85693
17263,-888.8636,-273770
17264,-1030.3889,-166923
17265,-563.5656,-68755
17266,-878.6000,-96646
17267,-1225.1215,-131088
17268,-604.4507,-42916
17269,-903.0464,-272720
17270,-715.5195,-110190
17271,-689.2101,-82016
17272,-847.5268,-94923
17273,-1244.0667,-149288
17274,-839.1887,-44477
17275,-718.3658,-214073
17276,-711.7813,-113885
17277,-922.4386,-105158
17278,-511.8403,-60909
17279,-1006.6693,-127847
17280,-898.9444,-48543
17281,-792.9825,-226000
17282,-714.5691,-129337
17283,-815.2910,-109249
17284,-944.3982,-106717
17285,-767.5877,-87505
17286,-605.2941,-30870
17287,-795.6383,-224370
17288,-886.8359,-172933
17289,-598.9364,-65883
17290,-728.2946,-93950
17291,-869.9060,-101779
17292,-985.8077,-51262
17293,-796.2913,-246054
17294,-754.4382,-134290
17295,-762.6891,-90760
17296,-685.1545,-84274
17297,-927.2240,-115903
17298,-1000.8571,-63054
17299,-729.5784,-209389
17300,-838.2632,-159270
17301,-948.2222,-102408
17302,-754.1102,-88985
17303,-636.9464,-71338
17304,-389.5692,-25322
17305,-898.8497,-275048
17306,-603.6923,-117720
17307,-722.1927,-78719
17308,-930.1161,-104173
17309,-1011.7658,-112306
17310,-733.8367,-35958
17311,-989.7100,-266232
17312,-809.3542,-155396
17313,-825.3983,-97397
17314,-1104.2593,-119260
17315,-632.9766,-81021
17316,-857.5000,-49735
17317,-827.8047,-245858
17318,-757.2254,-131000
17319,-1033.0198,-104335
17320,-706.7115,-73498
17321,-1080.1068,-111251
17322,-664.4643,-37210
17323,-767.0502,-229348
17324,-921.1781,-134492
17325,-803.6337,-81167
17326,-807.0000,-99261
17327,-805.4065,-99065
17328,-795.9412,-40593
17329,-936.3510,-282778
17330,-540.2395,-90220
17331,-1130.6165,-150372
17332,-854.0303,-112732
17333,-1001.8583,-127236
17334,-589.5167,-35371
17335,-843.7627,-248910
17336,-703.3464,-125899
17337,-835.4322,-98581
17338,-726.7193,-82846
17339,-899.4531,-115130
17340,-1147.2667,-68836
17341,-954.7173,-270185
17342,-1061.4878,-174084
17343,-978.9314,-99851
17344,-745.1441,-87927
17345,-902.1694,-111869
17346,-617.9545,-40785
17347,-865.0828,-250874
17348,-828.3121,-130045
17349,-980.8205,-153008
17350,-753.6343,-100987
17351,-817.0741,-88244
17352,-1177.9254,-78921
17353,-815.0187,-217610
17354,-606.6868,-110417
17355,-917.1983,-106395
17356,-847.9209,-117861
17357,-659.7876,-74556
17358,-602.6500,-36159
17359,-997.0759,-289152
17360,-818.1629,-145633
17361,-851.9760,-106497
17362,-605.1593,-68383
17363,-859.9832,-102338
17364,-1185.7857,-66404
17365,-898.5165,-217441
17366,-652.4497,-110264
17367,-540.9167,-64910
17368,-927.3780,-117777
17369,-942.7313,-126326
17370,-591.0141,-41962
17371,-928.9094,-256379
17372,-751.3913,-120974
17373,-729.6429,-81720
17374,-767.5683,-106692
17375,-936.9008,-122734
17376,-839.4107,-47007
17377,-843.2264,-249595
17378,-995.8363,-170288
17379,-913.4952,-95917
17380,-746.1250,-95504
17381,-913.6517,-81315
17382,-1002.6735,-49131
17383,-767.1767,-230153
17384,-726.9769,-125767
17385,-653.2266,-83613
17386,-642.2358,-68077
17387,-518.0962,-53882
17388,-554.1587,-34912
17389,-850.2484,-266978
17390,-927.1180,-165027
17391,-691.7719,-78862
17392,-968.1983,-112311
17393,-805.8224,-86223
17394,-884.1311,-53932
17395,-788.6241,-222392
17396,-786.9947,-149529
17397,-790.8240,-98853
17398,-674.0866,-85609
17399,-773.2241,-89694
17400,-1092.3208,-57893
17401,-954.9155,-282655
17402,-995.2743,-174173
17403,-838.2936,-91374
17404,-883.5862,-102496
17405,-795.4553,-97841
17406,-934.7188,-59822
17407,-686.1672,-217515
17408,-998.9419,-154836
17409,-899.6827,-93567
17410,-784.6218,-93370
17411,-769.6481,-83122
17412,-912.2683,-74806
17413,-720.6745,-214761
17414,-829.8313,-132773
17415,-880.5769,-114475
17416,-719.5147,-97854
17417,-792.4077,-103013
17418,-803.0164,-48984
17419,-780.6014,-215446
17420,-590.0460,-102668
17421,-841.5648,-90889
17422,-868.5794,-92938
17423,-1045.4803,-132776
17424,-772.8475,-45598
17425,-734.8221,-218977
17426,-854.5108,-158939
17427,-1043.6050,-124189
17428,-857.9304,-98662
17429,-776.2735,-90824
17430,-279.4074,-15088
17431,-907.7143,-285930
17432,-886.1455,-146214
17433,-896.8281,-114794
17434,-1063.3675,-124414
17435,-562.1626,-69146
17436,-978.7826,-67536
17437,-946.1111,-263965
17438,-968.2671,-155891
17439,-795.4034,-94653
17440,-827.8318,-88578
17441,-695.9252,-74464
17442,-1064.1538,-55336
17443,-889.3725,-265033
17444,-796.4000,-135388
17445,-682.7857,-86031
17446,-962.2500,-111621
17447,-749.3043,-86170
17448,-488.9483,-28359
17449,-750.8958,-230525
17450,-922.2865,-177079
17451,-987.0667,-118448
17452,-547.4909,-60224
17453,-811.8333,-82807
17454,-993.7705,-60620
17455,-770.8163,-226620
17456,-841.5083,-152313
17457,-997.7207,-110747
17458,-587.9773,-77613
17459,-850.8110,-108053
17460,-519.2000,-31152
17461,-808.3152,-207737
17462,-766.6687,-124967
17463,-1261.5345,-146338
17464,-873.8661,-97873
17465,-882.6410,-103269
17466,-1002.0000,-49098
17467,-865.9902,-265859
17468,-896.3443,-164031
17469,-543.0714,-68427
17470,-594.8482,-66623
17471,-940.4322,-110971
17472,-1090.9474,-62184
17473,-597.0972,-171964
17474,-820.9691,-132997
17475,-855.5565,-106089
17476,-750.7333,-90088
17477,-1010.8512,-122313
17478,-610.7742,-37868
17479,-743.8714,-208284
17480,-1033.7569,-187110
17481,-645.5300,-64553
17482,-674.1791,-90340
17483,-631.8603,-85933
17484,-403.6667,-24220
17485,-1105.2305,-340411
17486,-814.1135,-150611
17487,-883.7436,-103398
17488,-714.5536,-80030
17489,-797.2276,-98059
17490,-910.7586,-52824
17491,-879.7675,-276247
17492,-811.5123,-131465
17493,-734.7373,-86699
17494,-912.4404,-99456
17495,-784.3362,-90983
17496,-745.0769,-48430
17497,-757.6456,-215929
17498,-882.1676,-163201
17499,-600.1835,-65420
17500,-796.9706,-81291
17501,-1162.7321,-130226
17502,-741.2444,-33356
17503,-869.4708,-282578
17504,-707.4048,-118844
17505,-628.3455,-69118
17506,-1045.3008,-128572
17507,-517.8382,-70426
17508,-1164.1791,-78000
17509,-667.2691,-183499
17510,-879.3060,-160913
17511,-762.0476,-80015
17512,-837.7241,-97176
17513,-894.8710,-110964
17514,-700.3600,-35018
17515,-741.2088,-220139
17516,-706.9500,-113112
17517,-579.1111,-62544
17518,-705.0333,-84604
17519,-945.6944,-102135
17520,-754.2121,-49778
17521,-975.6023,-252681
17522,-879.6193,-154813
17523,-813.9919,-100121
17524,-866.2016,-111740
17525,-723.5625,-69462
17526,-743.6604,-39414
17527,-817.2370,-251709
17528,-750.3333,-128307
17529,-906.6822,-97015
17530,-969.5729,-93079
17531,-1038.4528,-110076
17532,-825.0923,-53631
17533,-849.0717,-248778
17534,-869.8977,-153102
17535,-980.7402,-124554
17536,-786.6797,-100695
17537,-1084.4324,-120372
17538,-1121.7200,-56086
17539,-868.9071,-271099
17540,-1048.6250,-209725
17541,-786.7714,-82611
17542,-950.7117,-105529
17543,-1165.0336,-138639
17544,-885.7000,-53142
17545,-661.7281,-219032
17546,-691.6923,-116896
17547,-610.3028,-66523
17548,-894.1518,-100145
17549,-687.8972,-73605
17550,-862.9767,-74216
17551,-909.1948,-280032
17552,-673.7403,-121947
17553,-753.2963,-81356
17554,-964.1287,-97377
17555,-664.3248,-77726
17556,-1121.0339,-66141
17557,-725.7465,-206112
17558,-928.7557,-163461
17559,-915.5446,-102541
17560,-825.9658,-96638
17561,-911.3559,-107540
17562,-764.7576,-50474
17563,-885.0184,-240725
17564,-834.8212,-149433
17565,-1268.2937,-159805
17566,-1115.1897,-129362
17567,-879.8762,-92387
17568,-545.5200,-27276
17569,-810.4545,-213960
17570,-888.4000,-146586
17571,-1007.8252,-103806
17572,-879.4286,-86184
17573,-970.8246,-110674
17574,-386.9825,-22058
17575,-949.8030,-250748
17576,-941.5000,-152523
17577,-634.3475,-74853
17578,-810.0920,-70478
17579,-697.8793,-80954
17580,-761.5645,-47217
17581,-938.1781,-273948
17582,-875.5297,-161973
17583,-658.2255,-67139
17584,-879.3443,-107280
17585,-718.2647,-73263
17586,-979.5082,-59750
17587,-765.6111,-220496
17588,-831.9396,-151413
17589,-845.8190,-88811
17590,-920.1556,-124221
17591,-710.5351,-81001
17592,-1072.6167,-64357
17593,-798.9742,-216522
17594,-790.1728,-150923
17595,-627.0254,-73989
17596,-691.8707,-80257
17597,-744.2246,-102703
17598,-665.5345,-38601
17599,-797.7842,-221784
17600,-890.1979,-166467
17601,-699.9677,-86796
17602,-801.3565,-92156
17603,-754.9406,-76249
17604,-1125.3167,-67519
17605,-802.6623,-247220
17606,-533.3418,-104535
17607,-778.8182,-68536
17608,-508.7788,-57492
17609,-727.0855,-85069
17610,-766.5167,-45991
17611,-882.0825,-256686
17612,-866.8462,-157766
17613,-1077.1102,-127099
17614,-840.5041,-103382
17615,-1007.2371,-97702
17616,-274.2500,-16455
17617,-911.3158,-242410
17618,-863.0611,-155351
17619,-890.2991,-104165
17620,-928.7544,-105878
17621,-582.8125,-65275
17622,-620.5357,-34750
17623,-772.9968,-244267
17624,-1083.0663,-179789
17625,-1026.2250,-123147
17626,-862.0268,-96547
17627,-512.9098,-62575
17628,-642.0635,-40450
17629,-844.4212,-230527
17630,-743.3128,-133053
17631,-1069.3148,-115486
17632,-852.6863,-86974
17633,-846.1129,-104918
17634,-689.6863,-35174
17635,-1018.8699,-297510
17636,-1123.6500,-179784
17637,-624.2110,-68039
17638,-997.7265,-116734
17639,-866.4766,-110909
17640,-768.1429,-48393
17641,-692.7281,-221673
17642,-623.1310,-104686
17643,-752.5315,-83531
17644,-566.1892,-62847
17645,-415.5877,-47377
17646,-698.0536,-39091
17647,-979.7448,-284126
17648,-1029.5549,-187379
17649,-920.3833,-110446
17650,-686.9752,-83124
17651,-792.3491,-83989
17652,-970.3333,-55309
17653,-756.8462,-216458
17654,-872.4973,-159667
17655,-841.0424,-99243
17656,-855.1538,-100053
17657,-706.6525,-83385
17658,-461.6094,-29543
17659,-916.2482,-258382
17660,-809.0636,-139968
17661,-900.1615,-117021
17662,-877.9907,-93945
17663,-833.9725,-90903
17664,-1124.5625,-71972
17665,-671.7564,-184733
17666,-500.4819,-83080
17667,-633.0776,-73437
17668,-1003.3853,-109369
17669,-833.5934,-75857
17670,-564.2031,-36109
17671,-797.7359,-226557
17672,-702.8939,-125818
17673,-916.1111,-98940
17674,-1103.0722,-106998
17675,-789.7031,-101082
17676,-1086.1803,-66257
17677,-753.5655,-218534
17678,-935.5607,-161852
17679,-882.4857,-92661
17680,-631.5610,-77682
17681,-871.8155,-89797
17682,-810.7015,-54317
17683,-814.4131,-248396
17684,-809.9832,-144987
17685,-851.5339,-100481
17686,-595.6053,-67899
17687,-645.3056,-69693
17688,-373.7049,-22796
17689,-758.1019,-200897
17690,-983.4479,-160302
17691,-1142.7967,-140564
17692,-825.5317,-104017
17693,-943.5856,-104738
17694,-778.9310,-45178
17695,-907.5219,-269534
17696,-670.3455,-110607
17697,-1249.6967,-152463
17698,-602.4065,-74096
17699,-638.4508,-77891
17700,-615.6111,-33243
17701,-808.7456,-232110
17702,-1125.3379,-163174
17703,-605.8136,-71486
17704,-1413.0221,-192171
17705,-896.3615,-116527
17706,-827.4355,-51301
17707,-828.6414,-240306
17708,-611.2331,-99631
17709,-809.3491,-85791
17710,-867.2558,-111876
17711,-1009.8387,-93915
17712,-761.7833,-45707
17713,-1098.5844,-351547
17714,-745.3077,-125957
17715,-719.9381,-69834
17716,-867.4488,-110166
17717,-739.8158,-84339
17718,-1087.9655,-63102
17719,-953.8277,-254672
17720,-780.7636,-128826
17721,-677.2075,-71784
17722,-881.1081,-97803
17723,-835.1290,-103556
17724,-927.6957,-42674
17725,-581.7660,-164058
17726,-751.7485,-125542
17727,-546.8879,-58517
17728,-891.1269,-119411
17729,-801.4113,-99375
17730,-858.0435,-59205
17731,-930.0112,-250173
17732,-731.7861,-126599
17733,-722.4706,-85974
17734,-995.1339,-111455
17735,-711.3878,-69716
17736,-1003.6136,-44159
17737,-732.6400,-201476
17738,-673.7056,-121267
17739,-904.9178,-132118
17740,-772.9200,-96615
17741,-668.5897,-78225
17742,-1110.8254,-69982
17743,-657.5658,-184776
17744,-1095.4071,-153357
17745,-792.7815,-94341
17746,-1119.1215,-119746
17747,-818.4701,-95761
17748,-410.2241,-23793
17749,-780.4079,-237244
17750,-835.8841,-137085
17751,-896.4444,-104884
17752,-643.2813,-82340
17753,-749.4522,-86187
17754,-557.8947,-31800
17755,-808.7373,-206228
17756,-640.8824,-108950
17757,-417.0278,-45039
17758,-588.6783,-67698
17759,-966.8053,-109249
17760,-924.5441,-62869
17761,-1017.5441,-265579
17762,-921.4085,-130840
17763,-751.1721,-91643
17764,-668.3303,-72848
17765,-769.6719,-98518
17766,-1116.7000,-67002
17767,-908.9867,-272696
17768,-833.1369,-139967
17769,-614.0738,-74917
17770,-690.5263,-65600
17771,-775.1651,-84493
17772,-905.7460,-57062
17773,-814.7236,-262341
17774,-609.6145,-101196
17775,-1119.1739,-154446
17776,-772.1639,-94204
17777,-784.0248,-94867
17778,-710.5735,-48319
17779,-980.8824,-266800
17780,-802.4624,-138826
17781,-663.3451,-94195
17782,-618.7833,-74254
17783,-969.4286,-108576
17784,-917.0526,-52272
17785,-921.1242,-274495
17786,-493.5270,-73042
17787,-435.6991,-49234
17788,-916.7016,-113671
17789,-952.8167,-114338
17790,-931.0000,-68894
17791,-825.7993,-238656
17792,-710.1006,-127108
17793,-940.0562,-83665
17794,-1003.5113,-133467
17795,-909.9722,-98277
17796,-679.3966,-39405
17797,-933.8667,-252144
17798,-714.9543,-125117
17799,-734.5147,-99894
17800,-815.2017,-97009
17801,-1066.2105,-141806
17802,-325.6216,-12048
17803,-928.0436,-276557
17804,-946.8191,-178002
17805,-604.6400,-75580
17806,-752.1985,-98538
17807,-937.8473,-122858
17808,-1300.8500,-78051
17809,-815.1937,-231515
17810,-683.1587,-129117
17811,-832.3259,-112364
17812,-784.9273,-86342
17813,-891.6803,-108785
17814,-558.4746,-32950
17815,-879.5250,-246267
17816,-731.6630,-132431
17817,-773.0684,-90449
17818,-626.8403,-74594
17819,-735.9600,-91995
17820,-831.3571,-46556
17821,-827.0594,-236539
17822,-806.9843,-154134
17823,-839.3701,-106600
17824,-597.3394,-65110
17825,-1006.0194,-103620
17826,-352.8000,-26460
17827,-858.4482,-256676
17828,-791.6791,-148044
17829,-789.8929,-88468
17830,-1220.2143,-136664
17831,-762.8473,-99933
17832,-531.5410,-32424
17833,-571.8333,-157826
17834,-918.1733,-137726
17835,-1110.3729,-131024
17836,-1175.4286,-139876
17837,-519.0333,-62284
17838,-854.0317,-53804
17839,-858.4334,-251521
17840,-627.3729,-111045
17841,-984.6525,-116189
17842,-1032.9722,-111561
17843,-727.6612,-88047
17844,-590.9107,-33091
17845,-895.2347,-263199
17846,-817.3511,-153662
17847,-852.2881,-100570
17848,-694.1901,-83997
17849,-893.7077,-116182
17850,-1020.3333,-64281
17851,-874.9217,-245853
17852,-1068.2514,-186944
17853,-1103.5641,-129117
17854,-815.7120,-101964
17855,-852.1716,-114191
17856,-527.5385,-20574
17857,-747.8980,-219882
